piso,pend,tope,limite,costo_nuevo,costo_viejo,diferencia_metodo,diferencia_limite_boot,media_boot,std_boot,80_IC_inferior,95_IC_inferior,porcentaje_inferior_0,DOBLE_diferencia_limite_boot,DOBLE_80_IC_inferior,DOBLE_95_IC_inferior,DOBLE_media_boot,DOBLE_std_boot,DOBLE_porcentaje_inferior_0,MITAD_MAS_diferencia_limite_boot,MITAD_MAS_80_IC_inferior,MITAD_MAS_95_IC_inferior,MITAD_MAS_media_boot,MITAD_MAS_std_boot,MITAD_MAS_porcentaje_inferior_0,FIJO20_diferencia_limite_boot,FIJO20_80_IC_inferior,FIJO20_95_IC_inferior,FIJO20_media_boot,FIJO20_std_boot,FIJO20_porcentaje_inferior_0
6000,50,50000,1500000,477300,686400,209100,"[ 582000  715000  796350  662450  959200  805500  979350 1045550  941550
  688950 1084500  907250  808750  878950  752700  886500 1064050  861850
  881650  655200  727400  705900  753050  954700  638950  952350  748150
  779550  970500  924700  820150 1008750  663300  676600  937150 1030950
  687400 1049000  755250  758250  990150  669100  744450  718550  849500
 1000700  800350  815300  584300  697350 1058100  707250  950600 1000150
  907650  945450  887300  666250  824700  715050  631500  879600  954900
  996800  731550  593300  750900  986350  949300 1037250  880800 1015550
  911750  784400  725000  691700 1060550  793450  636750  885200  919450
 1029450  927250  928200  797600  950200  954550  659300  717050  850050
  764450  868950  989350  860400 1017750 1036500  919350  962900  885000
 1046650]",850126.0,133915.81487636178,582455.4,582113.85,0.0,"[557300 477200 538750 482450 404700 632400 559850 451600 516550 505300
 542100 645050 573800 531150 652500 602300 546500 653050 552900 693250
 633450 473700 582400 564850 420550 450500 615750 565150 501700 622800
 589700 500650 514450 682000 480150 585900 526250 497350 596200 634150
 471300 509350 520700 473150 541050 541300 483150 613200 432700 672700
 457100 526550 431850 537800 521150 514000 519150 597050 571850 370200
 706250 496900 446000 600850 629850 561700 410450 553700 458750 404500
 664650 544950 563150 518650 619150 578000 571750 645400 407550 512650
 488850 564550 577100 546300 622650 551900 596850 445150 477150 481100
 587600 636200 520550 456600 652000 596400 547850 688800 471600 539900]",376991.4,371897.85,544056.0,73925.52139822891,0.0,"[870650 760800 892000 730100 825850 834000 784450 926450 745850 663200
 808650 846750 685500 729000 724000 666800 819600 810350 885500 827050
 749950 790500 721250 766200 801050 798100 793050 781100 820800 690250
 898350 698300 859400 812100 818300 706050 840550 812400 766900 820500
 740500 736000 773500 786650 610000 885350 792450 746450 794550 774250
 818850 731450 850000 800250 700600 884000 868600 773300 752600 953300
 759750 761300 751800 853950 738550 740550 787400 773100 696350 747050
 657050 781750 645750 718400 846800 708750 794900 735150 792850 762050
 748700 813650 770900 716050 781800 883150 861850 687550 732850 930200
 776750 857500 874300 795500 668900 771200 652800 712900 685150 728050]",617078.5,611769.625,778573.0,68173.75426804658,0.0,"[1031400 1060250  970100 1074500 1002250 1058200  986850 1012450 1108100
 1078500  981750 1002200 1051800 1036650 1038800  923500  968600 1074900
 1007750  943850 1053300 1040450  961500 1066600 1058300  967500 1055850
 1017350 1094300 1057700  953550 1087400  959450  988550 1069050 1040500
  969350 1009100 1021300 1040200 1009600 1089600 1036550 1034800 1031400
 1054500 1101050  928250 1053300 1119400  998900  961050 1025900 1066200
  935350 1019050 1119900 1083800  952700  933500 1055300 1013450  912000
 1078350 1057800 1037900  987150 1011650 1018650  946850  992950 1052350
  977900  947950  931800  982400 1088550 1059300 1114200  948250  911150
  980650 1063400  984350 1028600 1093600  994900  985600  985850  993400
 1055250  986750 1023900 1047650  955400 1005750  983400 1081100 1098700
 1036250]",911318.3,911192.075,1019889.0,51420.47772045686,0.0
6000,50,60000,1500000,477300,686400,209100,"[ 720750  565500  839650  788150  643200 1002300  641600  713050  933250
  936150  696200  800000  464150  990750  644600  896050  646750  833900
  797200  639050  725300  948750  744700  776150  928650  927250  847650
  856700  921000  885550  883300  877900  726450  916400  784350  749450
  801300  831050  928900  763000  937450  719400  992500  774100  944550
  897350  912150  863450  780000 1052900 1025150  953500  730700  915200
  897900  675350  921300  686650  737100  825900  761000 1047800  769650
  621000  687750  885300  981300  928150  896800 1022500  921500  734900
  968300  610350  770100  735550  849050  697200 1072900 1019250  967700
  893100  857000  660700  954850  740600  823650  923350  602450  947200
 1035650  841850  715650  948500  702400 1007300  876500  879350  889200
  939050]",834450.5,125760.05754908829,484217.30000000005,469166.825,0.0,"[558100 632550 629350 398950 496500 469850 565450 504150 324600 569900
 461800 453500 590700 420100 463800 536350 701600 533750 576450 601950
 503350 530350 543250 542950 466600 446200 628650 503050 515300 474600
 399250 381050 574750 534600 637100 519650 515200 552550 426350 569850
 566500 529350 460250 453100 681900 530900 645450 649000 557000 592350
 481000 550200 658100 638050 619700 621900 641400 462700 497600 546150
 650650 593550 516600 462450 589250 631300 602250 611800 544200 518150
 577250 627150 413400 568300 519800 621200 468550 432850 558750 604700
 603850 593100 521850 506050 575400 600150 667650 399050 465000 476900
 519950 472700 565800 696750 584700 542700 488950 678300 609150 515500]",335777.10000000003,327394.27499999997,543323.0,77029.37959635921,0.0,"[788150 842850 718100 811650 705850 756900 807350 755950 851500 684800
 710950 827950 787950 685050 854600 739250 788200 708250 645300 813900
 755000 822800 799400 736650 763600 794650 871400 790950 789450 861950
 885700 798300 754400 757650 834050 877750 703600 719150 749650 791250
 887850 803650 842350 827950 639900 660900 827350 836650 757800 762600
 774100 715150 610950 706250 831800 737000 742700 791650 790150 806850
 812850 820150 739700 857750 740150 765850 768850 857350 806850 662100
 829450 777350 814200 801700 733850 750050 755050 760800 758450 693600
 846900 725900 756450 736250 704400 839350 757500 785500 822100 766250
 799350 690600 781150 869550 766650 828000 691400 873400 773550 777100]",616682.1000000001,612383.025,775929.0,58515.16563250932,0.0,"[ 969550 1089450 1079450 1014250 1040650  983450 1054100  956450 1111200
 1072550 1041700  893800 1008850  931200  911350  955150 1077550 1056650
 1059900 1013900 1019050  944250  942950 1041200  930850  981600  994050
  917000  951700 1022550 1037750 1080150 1011100  979050 1077800  934200
  988700 1012200  998350 1042700 1100200  999950 1108050 1049850  890500
 1138050  983550  935500 1109650 1013200  989400  956000 1044100  945950
 1091050 1055500  991900 1059150  962700  982500 1113300 1059750 1097550
  951600 1002650 1088900 1025000  996150  938450 1075400 1116200 1082000
 1049750 1083200  975100 1039350 1052900 1000450  976600 1053300 1009300
  940700  988600 1039650  998250  938650 1068150 1029050 1032700  980900
 1053400 1010150  895400 1033150 1045800 1058700 1146750 1047400 1026600
 1056950]",891153.4,890663.35,1018129.5,57950.04878988455,0.0
6000,50,75000,1500000,477300,686400,209100,"[ 712850  513800 1041300  862150  872100  939600 1033650  841750  964450
  617050  807250  770050  758050  922450  896200  712500  896000  795450
  780900  995700 1018900  801250  870100  979750  980100  781700  838250
  917200  836150  960800  707250  796100  931500  967500  868350  924500
  810050  917250  999800  739400  822650  772800  799000  862750  810450
  846600  662450  893650  989250  674100  740950  813850  896600 1026400
  972650  955800  899550  624350  902100  930350  836650  907150  790450
  693300 1015000  686650  733200  825650  718350 1037750  532400  778200
  844150  771000  711100  598350  891500  912150  995300  906200  897100
  726650  915900  904150  829200  987000  975400  995100  727300  872400
  720400  983350  943800 1016300  821200  938100 1080350  787800  953700
  738200]",852733.5,118138.22879470472,517482.80000000005,514720.7,0.0,"[554200 568650 675250 623300 498750 495550 650150 410850 571200 649950
 514800 518350 673250 570300 574700 616550 468250 626750 550200 492700
 632450 564350 559050 567600 529300 603250 453200 559550 558850 497400
 594950 583250 545150 525500 596250 688850 484300 453850 506300 561700
 570500 612900 474900 551750 564700 479600 442150 636700 560750 630400
 567400 480750 530750 634000 639450 420750 572300 507600 671850 470500
 646500 451000 601450 612100 677750 483000 726100 520300 606450 561650
 462150 550700 616650 644950 636150 621250 495500 630050 545700 388150
 514550 500800 591450 515300 659950 445750 586850 477350 630100 418550
 431450 493750 696550 588050 696200 497000 653700 682650 447050 539850]",392644.60000000003,389273.65,559329.5,75922.00507593302,0.0,"[ 731250  731800  744400  890300  864050  834750  740800  796200  824100
  696000 1012100  774800  744200  672950  742550  863050  801550  794850
  758000  771650  808750  736100  773550  822700  770300  755800  721000
  825650  755750  863050  930900  616150  710500  816800  735400  772750
  751400  917400  691850  781350  918650  783300  776150  760650  883600
  779400  828850  821750  796500  844050  762450  749300  770550  785600
  805000  749250  787650  790250  768300  840050  815100  748250  687750
  824550  749950  787100  735650  915450  790300  776150  700350  731450
  788650  742150  714000  776750  693600  782300  775700  769350  831700
  815800  759950  805300  817300  825300  878650  719600  846650  828100
  661400  673200  796800  695650  781900  859400  737500  802500  821100
  745500]",625109.5,618389.875,783556.5,62651.718114908865,0.0,"[ 992600 1032750 1025250 1035100  974700 1046650 1062900 1072100 1048600
 1087750 1117450  985600 1032800 1030450 1006800 1019250  978050 1046650
  995900 1000500  861550  987950 1030500  999400 1038250  951300  930050
 1024550 1010650  999000 1021550  982300 1096650  983200  903250 1054500
 1023150  983650  888700 1135600 1013450 1061000 1001050 1026800 1016800
 1006250  962750  947200 1071250 1109300 1103200 1108100  984250 1053750
 1047850 1065800  984500 1009150 1035750  999200  962850  968800  926400
  942050 1041850  981350 1158750 1049050  985750 1043800 1115250 1038850
 1041400  992150 1017950  961800 1045100 1058150  851950 1024250 1000250
 1083000 1035950 1016050 1045400 1021000 1078950 1132900 1011500  994750
 1108550 1013450 1058250 1057250 1037600 1038850 1041850 1063800 1079650
  957750]",853850.8,852425.2,1021892.5,54751.01979643849,0.0
6000,100,50000,1500000,702000,686400,-15600,"[582800 375600 297300 542300 371400 701300 666200 632800 371100 657200
 518400 282400 323200 518300 664700 453300 575200 497400 313100 315700
 571900 600100 198200 596600 844500 354300 532900 724400 513400 670300
 539000 466700 677300 526500 590700 924000 159400 751500 405300 716900
 544200 306900 659000 246200 880800 158900 775500 721000 147500 714100
 578500 254400 607700 819400 323600 465400 596800 721400 416800 408500
 555900 371600 461400 793200 716700 711400 487300 819700 613200 344400
 360100 443800 719600 411500 789800 605200 394200 686600 449000 305300
 364200 792600 457300 465500 412500 653300 169400 726000 633900 536300
 262800 510900 518700 501900 640100 646600 433300 817400 189000 243800]",523856.0,183908.0348000054,149757.2,148064.3,0.0,"[ 322000  -75100  246100  -12500   31500  -44000  -70500  176900  275500
  175500   13000   62900   31700  130500  248400   86500  123400   59900
  195200  150800  152500  167200   94000  272200  103200  109500  146800
   34100   42500  181600   69200  221300  -47100  214400  -78400   98500
  110800    -500   -8800  137700  -40700  156800   84100   57700   25500
  107900  154000  220500   55500  112500  102400   69300  341700  -31200
   90600   96900  188800  120100   19500   46400  -39200   36700  -38300
  127500  223300   85400  172700  113200  119600  -37600   78700  124800
   12600   24300  -48300  136500   81000  198000  -23100  200400   52400
 -164800   80200   97400   90900  108900   28200  128600   58100  157700
  -61000    3900   21600   -5300  160200  125300   47400  131900  -29100
   16000]",-147692.80000000002,-160523.19999999998,87234.0,93462.1219746267,0.19,"[467700 487100 490500 416400 404300 317400 363700 509100 394300 452800
 500600 533700 410600 204800 564300 356300 488300 521600 435100 451800
 477800 387900 362500 352400 328000 504200 468300 459500 363300 330600
 247800 369300 507200 240600 383600 479900 463100 443200 496300 482200
 472100 475700 482700 533900 217300 444400 505400 519000 371700 566200
 435900 270200 409700 482700 359600 517800 544600 583500 339500 483100
 434500 533700 300200 491700 492200 465800 463400 396900 338500 367600
 528400 394100 527200 385500 394600 405500 461000 512300 381900 315300
 544100 461300 481600 473800 389000 535700 391400 508800 442300 550200
 458100 466800 503100 442500 421300 512400 365000 492800 301900 498800]",207275.0,205418.75,437643.0,80848.75664473759,0.0,"[951800 775100 786400 735900 809500 781500 791400 763500 804500 669900
 794300 858000 768300 794900 740600 885500 820600 695600 824000 800400
 745100 808100 745500 877300 709100 700600 759500 841400 757200 762400
 852700 787800 761800 827800 839300 716500 849100 739100 782900 769400
 917300 823700 868200 827400 826800 894800 744600 930700 771000 807800
 774600 759600 803000 747700 839100 694800 790900 737600 809100 670700
 786400 821400 767800 796000 834500 753300 800600 790100 781400 707700
 809600 695300 884700 829800 831300 706500 711400 924900 710200 898300
 732600 829900 877400 765900 684800 850300 838600 730800 846300 768300
 746700 855000 763300 790000 801100 690200 750700 849500 777000 805400]",670058.4,669939.6,791187.0,59956.8889369687,0.0
6000,100,60000,1500000,752000,686400,-65600,"[796400 344000 588800 659700 360000 320300 606600 730400 472200 190500
 595800 152100 226800 425500 427500 785200 517300 199200 662700 646800
 341300 725300 483100 336000 392400 348400 503300 549300 724700 443300
 649900 317500 121400 548400 394900 577800 493800 596100 562500 253900
 585300 536500 329800 159100 772800 344600 118500 376200 418300 829600
 286800 190900 340300 322700 630100 546300 573200 303500 354500 291500
 193600 608900 598400 259700 321700 584500 443200 695000 314500 284600
 600300 672000 510400 401600  89700 505300 568900 480600 895700 635700
 376900 118100 133300 626500 503200 494900 310000 456100 767300 170500
 583000 590200 567600 220400  98600 108600 658200 623900 646900 632500]",457326.0,192502.00550643622,91462.20000000001,90140.55,0.0,"[-118800  -88100  -75200 -188100  -39900  144300   19100 -215900  -58700
  -72800  239500 -157500  -45500 -126300   17300  -18900   87200  -48300
 -195100  -98300  -13900  -13600 -155200   79100  -39700  -63300  138200
 -177900   -9600   23000   60000  -12900  -51300  -28600 -115900   83300
 -130400  -29600  -67000 -235700   80500  -20000  -56000   15200   55500
  -29900  -46100  107400   40400   36000   38700  101500  151900 -186500
 -113700  -70900   22100   65100 -135000  -70900 -125800   32300    1800
  -84700  -53400  -69500  -77100  -98100   22300  -32600   -4100  -53900
   27800  120500   24200 -107600 -123900 -165100    2800  -96100   99700
  -67300    4200 -128500 -275400 -185100   98500  -58100  -99100 -240900
  -99100  -54000  -78100 -204800 -109000 -194000 -241600   65900   41800
  119400]",-268707.60000000003,-273726.9,-42814.0,99898.7447568787,0.66,"[303500 193400 400800 395300 216500 402900 377900 226700 239000 376800
 250700 274800 359100 469700 427800 453700 401800 285500 160200 523000
 284700 199900 470200 456300 462900 324500 444100 392900 396300 426500
 413400 237700 229000 562400 425000 480300 541200 350000 342600 492000
 464900 266700 436700 479800 100400 587900 470000 247900 305900 418200
 286900 400800 398400 423000 414500 286000 290700 363200 367600 235400
 384700 239500 462700 393900 317100 333200 373900 333500 461400 218900
 466200 401900 374600 305800 431300 355000 433300 367900 374200 314700
 425400 447100 399100 391700 543500 294100 373100 302100 433400 456000
 341000 497200 438800 474900 525800 386700 325700 475100 219900 387200]",112240.40000000001,103360.09999999999,373974.0,95135.21179878668,0.0,"[760100 721500 536000 904000 768200 727500 804400 649600 732400 699800
 653400 614700 700200 830500 848800 652100 741000 694600 753300 704400
 761300 827200 740400 862800 820500 754300 724000 731700 600500 720600
 716800 787900 658500 691800 956400 828900 794300 779700 873000 722600
 765700 730200 803000 810200 764300 803200 821400 650800 701500 721800
 778700 679200 629200 776900 782000 793900 778500 664100 691500 617900
 835400 848900 655200 709300 672200 745000 734700 880400 690800 748700
 770200 663100 796000 700500 767000 682900 710300 785700 677000 768800
 736600 762400 647200 832900 638400 710400 778900 807900 891700 712800
 671200 654200 869400 720000 730600 801300 744100 720400 909500 642700]",548771.0,539192.75,744384.0,75215.88491801449,0.0
6000,100,75000,1500000,807200,686400,-120800,"[ 319200  380300  123100  432300  480300  393700  -80300  424000  410200
  507500  464600  296100  353000  577100    4100  627600  280400  773200
  655600  724400  436400  465400  570700  -10800  252900  128900  307500
 -128100  385200  129000  269400  477300  460900  157600  488200  429300
  483900  700600   65400  276100  389300  128200  514700  366000  378300
  358000  150700  183400  306800  203100  212500  -42500  436400  653000
  433600  546600  584000  395400  598500  331500  192900  388000  662600
  536500  686000  497200  -78000  347400  475100  445800  629600   48700
  427500  516500  351300  541100  165100  115500  266900  540200  265900
  570000  611000  259200  347500  166500  772200  448200  266000  387700
  269100  335000   -2500  767400  746600  442100  432100  570500 -255700
  588700]",373631.0,213979.661040483,-230435.2,-249383.80000000002,0.07,"[ 237600 -207800 -164300 -108700 -200200   52100 -137200 -101200 -185300
 -169700 -189900  -41500  -83700 -225100  -38900   -1300  -53000  -69400
  -91800  -92500  -79100   -2900 -404800 -215200 -271300  -83000  224700
 -244300   30300   15800 -124700 -414200 -242200 -140200 -130100 -297300
   60600 -222600 -170500 -230700 -123600  -59500   21200 -145000 -125400
   40900 -282500 -278300 -149600   16600   12800 -238600 -191400 -139000
  -34600 -259000  103900 -251300 -339200   43300 -189900 -145800  -99500
 -148400    1500   25200 -358800  -24900  -62900  120000  -73700  -88300
  -36400  -44800 -330200  -22300   63500 -117700 -183500  -83800   32000
  -34100 -189600 -120100   70100 -427500   40200 -263000 -138800  -19300
  210800 -129700 -103600   88700   14200 -196700  129600 -154700 -268500
   16500]",-424866.6,-426841.65,-104360.0,134722.67663611795,0.76,"[367400  62400 132500 493300  91400 480300 231200 268100 144400 396300
 301700 119400 355000 249100 387800 310400 369000 207600 249500 129600
 273500 277400 251000 304300 -65000 399400 381600 392100 234200 252200
 262000 423100 309000 228400 173000 398900 294000 190200 434300 297100
 437700 251400 471300 397400 174000 163000 135700 266300 227000 422400
 131000 168400 577400 391600 332200 263100 356700 -27300  13200 420500
 322000 434700 222000 346600 196200 424500 328400 242400 317700 443600
 404700 291700 255000 138400 227400 203600 190100 413100 393000 258300
 382200  18700 350300 192800 231700 428000 165000 208600 294600 486800
 196600 318100 302500 103100 272900 395900 148100 324500 464400 182500]",-57535.4,-63133.85,281508.0,122582.17707317814,0.02,"[619400 623800 677700 814900 818100 739000 738500 591500 733300 525700
 771900 710500 752200 849600 832600 602700 648400 849000 541500 742300
 588800 760200 739000 735200 711200 785100 662300 816600 784900 435600
 552800 561700 712600 571900 631000 614700 779700 689600 730500 763600
 623600 515700 833700 628600 665100 607800 679600 726700 566600 503200
 831300 817000 624100 703700 982800 723700 697900 848800 676200 745500
 624900 729800 687000 621400 776600 681100 787600 833800 660000 672300
 622200 602100 759600 638700 599000 782400 690000 698700 594400 777000
 639100 742200 818800 701300 788200 688800 721500 691300 735100 715100
 907400 593700 779000 865500 783700 710900 944000 573000 660600 755400]",448984.80000000005,438946.2,704644.0,98668.84748490782,0.0
6000,150,50000,1500000,835150,686400,-148750,"[609350  75550 -29900 221150 377300 558900 546050 231050 230800 281300
 174750 116000 282600 337250  79000 126200 687050 211050 168650 699550
 415800 349650 161350 214500 389050 588150 164100 169100  78600 418750
 361850 541850 217200 520000  94050 657750 335800 542950 514800 570200
 278650 456450 168100 208200 232050 -59400 412250  86650  90800 168900
 748100  64800 404500  20950 466800 413850 104600 271150 562950 615550
 235700 545450  38050 297000 -34750 302950 471750  53150 568000 461100
 338400 488450 127050 694450 141250 173150 176000 643400 100400 470000
  30100  12150 139800 170200 105700 -97450  53400 155350 728050 -30950
 696400 202800 321500 277800 627900 593600 634400 168900 452500 409300]",309474.5,215639.20382145265,-89916.1,-95566.52500000001,0.05,"[-135150 -341250 -264600  -35050 -159700  -91150 -138500 -220250 -144800
  -96550 -120750 -105550 -101500 -347250 -383600  -86450 -203200 -192850
 -208450 -156350 -219250 -198050 -182250  -71750 -188500 -275900 -118350
 -243250   22850  -29450 -218900  -57000 -303500 -328100 -205000  -54750
 -154100  -31800  -81450  -72600 -286350 -180950 -194850 -239600 -170950
  -96900 -187050 -149800 -255800 -149100 -150700 -188600 -195500 -229400
  -53750 -142150    1500 -199600 -172800 -357100 -199200 -192450 -128150
 -208450 -176200 -197600 -172700 -115500 -262750 -110300 -242750 -236500
 -280150 -102000 -176200  -60400 -224700 -129500 -413000 -146150  -63050
 -254700 -115350 -127300  -41950 -226550 -265150 -199400   -8700  -99950
  -65850   39250 -301250  -90100 -155650 -308900 -196400 -102300 -287250
 -173150]",-407178.8,-411544.7,-169618.5,90125.01197087299,0.97,"[374650 226900 313500 220750 179900 218750 246150 293650 206850 234500
 391950 279900 237100 252150 263450 284750 336050 328450 306950 226050
 381050 148050 279100 278050 313000 147300 229700 191650 221400 397900
 224800 199400 334250 285950 227850 230200 235150 308200 183100 269400
 280650 216550 287800 169000 346650 290050 273850 416150 166750 333950
 246350 249950 297300 172300 249600 167900 232100 328500 259700 166500
 198450 265000 199050 309400 227250 275700 276650 334100 326550 244500
 249500 339700 328600 288950 285500 421150 156700 322300 257150 225000
 169950 158650 190200 236450 224550 178850 324200 167850   3250 228200
 294200 329050 356000 154750 271050 278800 193400 212200 162700 385800]",31771.9,10380.475,257108.0,70125.20435620847,0.0,"[714850 598700 709300 636400 625050 696750 649650 670050 487800 559000
 597650 653100 656700 646200 582650 629850 674500 682450 660900 626050
 744650 608250 668550 677300 644550 766150 772550 676300 646950 559100
 681250 568650 622350 669600 562150 623950 597850 671150 590100 750900
 647400 655950 666800 688150 715350 547350 568100 633850 758450 582250
 730600 604350 606700 653250 803200 627500 662050 766250 713750 768500
 753850 656400 700600 708500 703150 698750 692250 607350 512700 650000
 681000 659250 669300 679350 600750 666100 669450 780700 677700 601700
 631800 723750 620750 628400 681950 711300 722800 687600 623200 638450
 680350 698450 785100 766900 779700 694350 723450 658700 745250 661050]",492730.20000000007,489032.55000000005,664918.5,61946.096186523326,0.0
6000,150,60000,1500000,911700,686400,-225300,"[ 188250  584850   12750  452850  426450  546300  198450  -66000   59250
  -90450  544050  329400  445650  314250  343350  314550  502050  406500
  -63150  129000  676050 -114900 -117450  590100  455400  360300  402450
 -102000  583650  576000  219000  298650  178650   49950   -8550 -226950
  -36000  546000  435450  127500  353850  594300  498000  370350  -69300
  523350  282900  274650  213450  446100   60000  510000  289650  -31650
  324750  -26400  190800   55050  507750  -48450  230700  350700  736650
   59850   68100  529200  494700  246300  486000   58650  568500  411000
  527400  542550  133650   37500  354300  452250  540750  228000  163950
  192900  522750   81150  487500  688650  479100  457800  564300  488100
  357300  191700  401100  371100   37200  150750  271200  238950  432750
 -220950]",292048.5,228060.5648128365,-225762.00000000003,-226653.0,0.14,"[-344550 -327900 -261600 -396900 -260400 -363750 -168900 -224100 -363000
  -20850 -287700 -374400 -261300 -320100 -276150 -219750 -492450 -267150
 -179550 -367050 -395700 -377550 -200250 -477450 -496200 -290250 -282000
 -206400 -336450 -265950 -216900 -404250 -201600 -466800 -201300 -306600
 -558750 -485850 -304200 -229350 -174000 -310350 -319800  -18450 -273450
 -300900 -394500 -382350 -388950 -399000 -171150 -288150 -326100 -354000
 -290250 -275100 -539550 -301650 -366000 -343950 -420900 -325950 -128550
 -508650 -484500 -187200 -356550 -334800 -408900 -251700 -271050 -566850
 -447300 -327000 -288000 -382800 -277050 -205200 -517050 -244500 -431250
 -107850 -307650 -262800 -273450 -326250 -340050 -463200 -201000 -312750
 -217350 -259200 -405000 -262800 -242400 -219300 -232950 -378750 -358650
 -307050]",-565246.2,-566449.05,-315432.0,105816.75824745341,1.0,"[150000 164100 168900 -33900 239400 148800  80850  79050 137400 292650
  59550  73800  64650  68550  40950 -31650 241050 185700  31950 150750
 162900 273000 -42750 114000 185400  61200 128850 108450 111750 -28350
  57750  59100 149700  87600 160350  99300 141300 362400 128250  84150
  15000  66300 210600 215100  35550 132750  80400 270900  82350 109350
 146850 235650 189000 287550 159300 287400 302550 119250 -24900  -3000
 138300  98250  79050 -89100 131850 286950 192300  63600  21450 326550
  79950  55050 287850  65700 124950 130650 -50400  98550 117900   1800
  91350 209250  89400 151200 -30300 205950 137850 266550 195900 141750
 176550 184650  81300 104100 147150 112200  72000 112800  84900 170100]",-81437.4,-87184.35,125007.0,89873.47050715244,0.09,"[632850 667950 619200 654750 523350 535650 667950 578850 560550 579300
 676650 577500 531900 611850 583650 557700 629850 590100 563250 657450
 696450 657900 743400 552150 782850 571950 492450 659700 610500 548250
 630900 557700 541050 680100 621150 529800 529350 407100 675150 561450
 550050 475500 708300 554100 486000 596700 645900 535350 632250 568200
 565950 702000 600600 598350 448950 610050 514050 590700 564000 479100
 640500 520050 722550 470250 632100 573750 564450 547500 486600 575850
 641550 495450 670500 655950 547050 484950 565650 543450 571650 590100
 507900 519600 521550 637800 497700 583350 563550 704550 363150 491850
 553050 602400 565200 480300 657000 632400 467700 605850 578400 502950]",371852.1,365325.525,580119.0,73173.87265274403,0.0
6000,150,75000,1500000,1002000,686400,-315600,"[ -41100  125400 -205050  567150  427950  231150   99300   10050  112050
  -76200  271500   54450 -108450  496500  266850   54450  239250  562650
   -3750 -126900  416250 -207300  175350   26100 -258750  497700  707400
 -329850  406800 -288900 -289950  548400  147750   32100  478500  272250
  458550 -104250 -253950  294000  363000   10950 -197550  106350 -171300
  142200  519750  152250 -235950   -5850  333450  -63300  -39000  179700
 -222900  417150   61800  367200 -100350 -162450  391950  -60150  -74100
 -112350 -292350   11550   -5400  311700  400950  -36150   19050  233250
  162000 -157800 -236700 -153150  358500  264300  377250 -105750 -227250
  -10200  226650  419550  317550   -8400  185100  111450   19650    2550
  424800 -328050  364050  144750   81600  261150  482100 -412800 -280950
  320550]",105310.5,255998.4282466398,-396375.9,-408693.97500000003,0.38,"[-591900 -518250 -336150 -399150 -582600 -407850 -502500 -530700 -263550
 -543150 -746700 -763500 -361350 -346650 -355350 -966000 -708000 -636150
 -415800 -641850 -742950 -531450 -396150 -591450 -517500 -238200 -453150
 -410550 -502650 -434850 -421050 -374700 -485250 -448500 -496650 -254550
 -380850 -667200 -388800 -326850 -797850 -649350 -527100 -821400 -716400
 -960300 -475050 -511200 -549300 -497850 -417450 -640650 -777750 -460650
 -425100 -581850 -572250 -525750 -411150 -609750 -430650 -631650 -573600
 -634800 -523350 -646500 -754050 -663750 -527250 -194550 -800250 -559500
 -598800 -563250 -664800 -668400 -369300 -460050 -617400 -472200 -478800
 -551400 -395250 -593700 -440250 -782550 -504450 -685500 -468750 -460950
 -721950 -383400 -434100 -470850 -430500 -428100 -296100 -421200 -531600
 -645000]",-964871.4,-965717.85,-530871.0,148909.5519400955,1.0,"[ -54900  -45000  -40200  -82650  -65850 -203550    5250   -5100  -69750
  -91200 -120000 -133800  -51450   36300   56850 -166950   29400   69000
   90750   29850  107550 -212100 -149100  159600 -249300   42900 -197850
 -169050  133950   73950   57000  134850  -91350 -116850   99150  -86550
  255900  226800   45300  -71400  -64950  163500 -146550 -180300   -4050
   13200  114450  100650   53250 -203700   70050   21450 -213300   55650
  -21750  247650   -3900   72750  233700 -126300 -175350  103950    7800
   16950 -108600   19200  166050  110400  -40650 -218100  112650   79950
  -38700 -124800  -46500   -9300 -161400  -19800   -4050  134100  265950
 -148650   21600 -196950  201000    8850   51000  -48150    7050    7350
   25050   -6600  -71400  -60900  -47250  -76950 -265050  -28950   67500
  159750]",-261931.5,-264270.375,-9700.5,120665.18024993788,0.52,"[373050 670500 401100 593700 560250 455250 516000 588600 437550 840750
 322050 454350 384000 440400 390450 345600 499800 479250 392400 390600
 720600 549300 719100 379200 430500 395100 400800 596250 449100 384900
 524700 489900 553050 595350 429150 386850 469200 543750 537000 228150
 536700 570900 474450 571050 545100 531900 392700 520200 597150 535500
 427350 599400 519450 510450 467850 534300 542850 480300 387750 448650
 560100 502800 501450 701400 611250 408150 490350 438300 404400 558750
 557700 569850 452550 630150 532350 595500 452100 697950 583350 381450
 458100 514500 414150 294300 271350 502500 624600 493650 557250 519000
 560550 431550 403050 442800 529200 508800 418800 301200 457650 588000]",236703.60000000003,230288.40000000002,494325.0,101648.3109795731,0.0
